"country","date","polity2","repress","groups","exclgrps","exclpop","activity","lngdppc","lnpop","grievSentL1","activityL1","allL1","relevantL1"
"Kenya",2013-03-17,9,4,8,2,0.0799999982118607,1,7.14052662444892,17.5926957635037,0.4074961157253,3,11.3432397387558,9.62112464156195
"Kenya",2013-03-18,9,4,8,2,0.0799999982118607,3,7.14052662444892,17.5926957635037,0.419697228475009,1,10.6501044074497,9.00368513816677
"Kenya",2013-03-19,9,4,8,2,0.0799999982118607,5,7.14052662444892,17.5926957635037,0.416111352520697,3,10.8166534070628,9.54452427807938
"Kenya",2013-03-20,9,4,8,2,0.0799999982118607,6,7.14052662444892,17.5926957635037,0.412695806741255,5,10.7338935452531,9.38252741428954
"Kenya",2013-03-21,9,4,8,2,0.0799999982118607,1,7.14052662444892,17.5926957635037,0.411626866469558,6,10.6372487059813,9.12500032480917
"Kenya",2013-03-22,9,4,8,2,0.0799999982118607,2,7.14052662444892,17.5926957635037,0.384393818586595,1,10.7859939672417,9.47990938900104
"Kenya",2013-03-23,9,4,8,2,0.0799999982118607,0,7.14052662444892,17.5926957635037,0.382053170855437,2,10.6055696971537,9.08692902706095
"Kenya",2013-03-24,9,4,8,2,0.0799999982118607,0,7.14052662444892,17.5926957635037,0.392500257378652,0,10.4546678616504,9.06485206522758
"Kenya",2013-03-25,9,4,8,2,0.0799999982118607,0,7.14052662444892,17.5926957635037,0.41570997093041,0,10.394702130653,8.77074954913864
"Kenya",2013-03-26,9,4,8,2,0.0799999982118607,1,7.14052662444892,17.5926957635037,0.397586978622242,0,10.6767620525745,9.22759072538271
"Kenya",2013-03-27,9,4,8,2,0.0799999982118607,0,7.14052662444892,17.5926957635037,0.419347173755726,1,10.656058634336,9.13895177588853
"Kenya",2013-03-28,9,4,8,2,0.0799999982118607,2,7.14052662444892,17.5926957635037,0.399169074532703,0,10.6622820143319,9.20913965139966
"Kenya",2013-03-29,9,4,8,2,0.0799999982118607,0,7.14052662444892,17.5926957635037,0.411826197253511,2,10.740085515501,9.38462975707287
"Kenya",2013-03-30,9,4,8,2,0.0799999982118607,12,7.14052662444892,17.5926957635037,0.383876831430405,0,10.4858707561112,8.89302349439471
"Kenya",2013-03-31,9,4,8,2,0.0799999982118607,9,7.14052662444892,17.5926957635037,0.354445543745503,12,11.4594086477554,10.8184173587709
"Kenya",2013-04-01,9,4,8,2,0.0799999982118607,7,7.14052662444892,17.5926957635037,0.382118786663082,9,10.6070305092782,9.24936875894366
"Kenya",2013-04-02,9,4,8,2,0.0799999982118607,6,7.14052662444892,17.5926957635037,0.407630741061061,7,10.520347464924,8.88571765171212
"Nigeria",2015-02-01,7,4,6,2,0.0299999993294477,18,7.87902299289366,19.020626316607,NA,NA,NA,NA
"Nigeria",2015-02-02,7,4,6,2,0.0299999993294477,27,7.87902299289366,19.020626316607,0.477478788397516,18,11.0719523431031,10.0469383349411
"Nigeria",2015-02-03,7,4,6,2,0.0299999993294477,4,7.87902299289366,19.020626316607,0.488213161931298,27,10.8618602847896,10.1165403631402
"Nigeria",2015-02-04,7,4,6,2,0.0299999993294477,6,7.87902299289366,19.020626316607,0.474440893965629,4,10.9669906640907,10.2802101917786
